Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,CPRT,ANSS,ZM,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,CSGP,BMRN,CTXS,EXPE,LBTYA,TTWO,ULTA
05/13/2020,76.91,179.75,2367.92,1349.33,158.19,77.8,205.1,263.15,41.95,302.14,132.96,358.56,34.97,57.74,78,52.18,438.27,109.07,92.78,277.16,236.83,122.97,143.73,51.49,73.62,169.64,498.3,43.53,49.56,1366.07,134.58,103.8,20.78,77.06,248.19,98.86,577.12,73.67,277.03,65.18,768.54,26.42,75.26,164.07,323.39,294.23,47.81,93.03,28.76,153.76,156.2,49.48,176.86,389.89,285.99,65.17,61.91,81,25.33,407.2,38.35,229.39,76.57,199.47,41.98,95.49,200.98,149.56,58.06,116.9,55.31,41.58,83.72,74.46,66,314.96,38.34,154.43,79.71,252.11,167.14,5.22,74.19,212.09,157.84,106.15,119.07,149.09,59.83,25.33,98.01,24.52,64.95,102.4,23.33,96.45,61.5,94.68,146.51,62.01,21.73,131.38,197.61
05/14/2020,77.39,180.53,2388.85,1356.13,160.67,80.31,206.81,266.6,43.85,299.74,133.08,355.39,35.76,59.08,79.87,54.51,441.95,110.35,94.91,280.27,237.98,127.05,144.41,54.43,74.19,172.42,497.44,45.73,49.52,1382.51,134.95,105.49,20.99,77.23,269,99.32,570.86,72.96,277,64.56,777.27,26.37,79.25,176.75,322.99,302.55,48.96,93.59,28.8,155.23,157.83,50.74,177.87,398.6,294.99,64.99,63.13,81.85,25.63,403.05,38.85,237.57,77.14,228.71,42.9,96.02,206.09,148.15,58.2,117.12,53.5,42.04,84.52,75.53,66.61,315.82,38.68,153.9,80.32,252.15,167.91,5.29,74.41,214.96,160.09,108.35,122.01,151.54,60.84,25.63,99.7,25.77,65.59,104.85,23.66,94.83,64.75,91.79,146.06,64.37,21.76,131.53,200.97
05/15/2020,76.93,183.16,2409.78,1373.19,159.83,84.91,210.88,260.41,44.27,299.21,135.95,365.3,35.92,58.28,75.77,54.2,454.19,108.24,97.32,284.39,240.2,125.41,145.51,52.04,74.16,173.47,503.39,44.41,49.96,1384.31,134.85,101.8,20.67,76.26,251.84,100.02,576.72,73.92,288.69,66.69,775.05,26.3,79.76,167.43,335,292.54,50.85,90.45,29.2,154.3,158.73,50.18,180.72,407.12,294.38,66.01,63.43,82.07,25.06,417.73,38.4,247.09,77.14,227.42,41.78,99.86,203.67,149.05,57.89,118.13,53.41,42.11,85.31,75.07,66.83,316.6,38.92,154.56,79.54,253.93,174.83,5.34,74.88,217.25,160.33,106.22,125.88,156.19,61.3,25.06,97.81,26.06,65.11,104.75,24,96.12,64.92,93.74,146.72,66.76,21.83,132.54,200.45
05/18/2020,78.74,184.91,2426.26,1383.94,162.73,87.5,213.19,273.53,45.06,302.76,135.52,367.97,38.09,59.92,79.94,54.59,452.58,114.42,101.9,290.37,233.19,136.04,146.24,54.36,76.23,179.47,517.79,45.92,50.97,1557.43,136.4,108.34,22.13,74.76,257.47,105.05,560.28,72.88,284.13,80,794.56,26.96,93.62,172.31,344.14,304.89,55.53,102.07,30.87,150.56,159.87,53.14,190.1,409.89,295.93,66.62,66.33,83.37,26.65,414.44,40.86,255.65,76.1,236.43,44.51,107.59,229.42,154.45,60.13,117.12,53.45,42.5,90.63,78.59,69.97,315.9,39.07,158.32,83.98,263.51,164.69,5.51,76.38,217.08,158.95,112.69,122.92,155.01,66.46,26.65,106.51,27.47,68.38,106.44,25.53,96.46,65.87,95.36,139.89,79.19,21.84,135.53,212.57
05/19/2020,78.29,183.63,2449.33,1373.49,161.6,88.06,216.88,271.95,44.61,304.63,131.73,372.2,38.21,60.29,78.09,55.47,451.04,112.68,98.6,286.75,227.43,131.95,145.39,55.47,75.86,177,520.44,45.12,49.89,1547.56,133.1,106.33,21.99,72.34,261.66,102.48,557.6,73.03,282.28,71.67,805.96,27.22,90.67,172.52,342.55,306.25,54.26,99.04,29.91,157.42,162.02,51.48,194.71,409.78,294.84,67.15,65.6,85.44,26.06,404.57,39.77,251.41,78.55,238.98,44.07,109.75,224.37,153.34,59.7,118.54,53.57,42.4,89.89,79.99,68.55,310.08,38.56,158.06,83.93,262.41,173.68,5.45,79.14,212.41,157.16,112.55,127.22,159.06,63.09,26.06,105.99,27.57,67.78,105.5,25.8,94.92,67.47,93.89,137.17,76.35,21.5,142.24,210.22
05/20/2020,79.81,185.66,2497.94,1406.72,163.11,89.7,229.97,278.68,45.44,304.91,131.26,383.63,39.17,63.1,80.63,56.39,447.67,117.48,98.14,290.49,227.87,136.03,150.94,56.88,77.76,184.1,512.8,46.64,49.75,1599.15,134.78,114.57,22.79,73.89,271.17,105.8,576.89,73.78,284.62,73.47,828.31,27.69,92.68,177.92,357.73,325.64,54.31,103.6,30.24,159.54,165.47,52.56,196.64,407.11,295.54,69.41,67.81,88.09,26.25,399.96,40.14,258.38,80.97,240.53,45.65,108.52,236.02,155.51,60.25,119.55,53.78,42.71,90.89,79.61,69.03,309.53,39.09,159.54,86.69,272.21,175.48,5.23,78.06,215.81,155.78,117.38,128.77,163.28,60.9,26.25,109.23,27.81,67.79,107.79,25.72,98.32,67.88,94.04,137.44,79.58,21.03,146.84,213.48
05/21/2020,79.21,183.43,2446.74,1402.8,165.52,87.75,231.39,274.8,44.64,301.97,130.21,382.17,38.95,61.98,78,54.65,436.25,113.46,94.39,290,224.78,137.69,148.22,55.02,78.05,181.98,516.96,45.22,49.28,1595.68,133.32,111.01,22.6,73.5,260.7,103.58,560.98,72.47,284.63,67.05,814.71,26.88,91.35,172.43,349.42,318.99,52.57,98.89,29.71,163.83,168.49,51.74,194.75,404.28,292.66,68.36,67.4,86.11,25.87,399.37,39.75,267.53,80.6,242.56,43.82,110.03,235.96,155.91,60.15,117.36,55.28,42.47,96.87,81.22,68.19,304.46,38.71,156.84,86.4,266.28,172.03,5.2,80.35,211.06,154.2,114.13,132.85,163.45,60,25.87,107.21,27.62,67.12,106.48,24.98,98.68,64.36,94.85,136.73,77.01,20.89,138.19,222.76
05/22/2020,79.72,183.51,2436.88,1410.42,163.38,90.26,234.91,276.65,44.9,302.43,130.48,385.26,38.74,62.26,78.7,55.17,429.32,113.43,95.8,287.61,226.43,139.18,150.86,54.39,77.62,187.6,512.9,44.94,49.7,1631.3,134.87,111.06,22.84,73.34,261.14,103.93,569.91,73.08,284.96,69,841.31,27.16,91.05,173,354.7,319.36,49.9,98.33,29.95,168.15,171.11,51.45,195.78,404.99,294.72,68.71,67.58,86.05,26.16,405.25,39.6,276.73,82.22,240.65,43.91,103.32,243.74,158.79,60.37,119.82,55.22,43.45,93.88,81.7,68.42,304.53,38.68,157.28,86.25,269.87,171.06,5.31,74.45,213.72,155.77,117.02,133,184.26,68.7,26.16,105.74,27.8,67.28,106.91,23.8,99.37,65.91,97.51,137.04,77.95,20.84,140.51,220.62
05/26/2020,79.18,181.57,2421.86,1417.02,163.77,87.18,232.2,282.02,44.84,304.8,129.75,376.63,39.52,62.34,78.02,53.19,414.77,115.73,95.57,282.2,222.4,144.94,147,55.14,77.76,187.03,509.85,45.8,49.59,1746.91,138.92,112.7,24.05,73.18,266.36,105.24,545.21,70,266.5,57.71,834.17,26.93,94.92,176.64,354.41,319.86,52.6,102.01,30.22,168.34,168.53,53.26,199.53,399.12,290.84,69.01,69.33,85.01,26.7,381.79,42.16,281.41,79.35,252.73,46.93,108.36,247.9,164.2,61.06,116.64,53.11,43.36,94.6,85.2,72.54,295.87,39.72,160.46,88.28,268.97,164,5.48,77.27,208.22,151.73,117.72,128.95,181.15,64.89,26.7,108.01,29.03,67.39,107.65,26.04,98.68,66.4,103.74,138.95,82.82,20.84,130.2,237.98
05/27/2020,79.53,181.81,2410.39,1417.84,164.05,85.25,229.14,287.59,45.96,306.01,130.81,375.17,39.93,63.56,79.29,52.74,419.89,117.82,97.2,281.21,224.81,148.59,145.96,56.4,78.6,188.24,525.11,49.45,50.35,1698.73,144.67,114.68,24.53,74.9,276.11,105.35,544.01,70.15,278.51,52.18,820.83,27.77,97.96,176.73,363.82,318.53,52.16,104.39,31.03,170.38,170.42,55.35,199.81,415.28,300.92,70.6,71.06,85.2,26.94,359.63,42.97,281.5,77.99,251.58,48.38,108.22,251.41,166.79,61.73,117.38,52.47,44.15,96.49,87.53,75.06,301.46,40.54,163.46,88.45,269.31,161.97,5.78,75.42,209.98,152.97,119.03,126.54,181.62,60.32,26.94,110.34,29.65,68.31,107.23,25.83,98.22,65.73,106.7,139.21,81.61,21.31,134.52,251.63
05/28/2020,79.56,181.4,2401.1,1416.73,161.16,84.87,225.46,283.14,45.6,309.56,132.29,379.83,39.55,61.7,78.11,51.74,413.44,115.87,99.22,283.87,224.13,147.56,148.79,54.67,78.54,190.8,534.67,46.47,51.41,1648.99,144.8,110.96,23.75,75.32,266.82,106.19,578.21,70.22,277.38,55.54,827.16,27.78,91.64,174.61,373.01,319.97,51.02,99.26,30.39,182.56,174.05,53.7,202.63,413.13,306.13,70.87,72.08,88.06,27.17,361.83,41.83,284.42,79.5,251.72,47.72,106.32,249.18,165.78,64.01,121.35,53.5,44.23,98.27,97.64,74.01,300.5,40.38,168.34,89.12,275.1,163.55,5.68,73.25,212.78,151.55,115.47,127.8,180,60.36,27.17,109.65,28.93,70.87,107.86,25.34,100.55,64.71,105.6,141.19,78.78,21.12,134.07,243.31
05/29/2020,79.49,183.25,2442.37,1428.92,167,88.76,225.09,291.27,47.82,308.47,131.55,386.6,39.6,62.93,80.88,53.8,419.73,118.74,100.04,290.32,229.7,145.85,155.01,56.18,77.99,193.34,544,47.91,52.12,1639.42,146.49,112.95,23.86,77.83,273.67,106.77,612.81,71.98,287.96,61.5,851.67,27.92,88.5,175.96,363.05,329.51,54.33,96.1,30.47,183.43,180.91,53,210.38,417.24,308.88,71.91,72.28,91.29,27.2,378.31,42.94,300.1,87.81,247.96,48.01,106.55,245.62,171.09,65.03,122.88,54.6,45.54,96.96,97.87,73.86,307.09,41.26,172.68,89.39,283,179.48,5.82,76.58,219.01,157.21,118.54,139.74,185.84,66.87,27.2,110.91,29.17,72.9,109.67,26.57,101.91,65.68,106.55,148.12,79.48,21.24,136.17,244.01
06/01/2020,80.46,182.83,2471.04,1431.82,179.62,88.06,231.91,289.99,46.3,308.29,132.99,389.68,40.18,61.86,79.73,53.63,425.92,117.86,99.7,289.95,226.91,146.18,154.53,55.69,78.32,191.53,541.3,46.34,52.25,1670.73,145.55,112.78,23.62,75.16,270.97,108.87,599.47,72.99,286.64,62.18,844.08,28.36,95.03,175.96,365.41,326.73,54.73,99.19,30.43,177.96,182.6,52.85,219.29,417.6,312.19,72.59,71.95,91.68,27.58,378.7,43.3,308.69,94.84,250.94,47.87,107.1,250.55,168,65.75,122.78,55.16,45.2,97.2,96.25,73.12,301.45,40.66,169.38,89.68,286.7,204.15,5.97,79.52,219.03,159.02,119.1,147.22,186.56,65.76,27.58,111.91,29.54,72.59,108.39,25.9,101.75,65.69,107.39,146.65,82.42,22.27,136.22,239.09
06/02/2020,80.84,184.91,2472.41,1439.22,176.31,88.25,232.72,298.06,46.89,307.09,132.63,390.44,40.78,62.12,84.63,53.54,427.31,122.67,100.41,287.18,223.72,148.35,157.49,55.79,77.78,193.27,545.22,46.82,52.22,1655,148.25,116.8,24.06,73.26,271.46,107.82,617.66,72.98,284.27,59.87,859.77,28.06,95.61,177.29,366.05,334.73,55.62,101.45,31.43,178.83,183.02,53.3,219.09,419.74,316.48,72.08,73.22,92.38,27.64,375.75,43.55,312.3,92.25,255,48.42,107.23,263.79,165.58,66.07,122.36,54.72,45.98,98.81,96.98,73.43,302.86,41.19,170.96,88.14,288.14,208.08,5.98,81.73,217.39,160.82,123.77,147.68,188.54,67.3,27.64,113.27,29.3,73.16,108.09,26.65,100.9,66,108.33,143.87,84.22,22.15,134.6,241.22
06/03/2020,81.28,185.36,2478.4,1436.38,176.59,87.7,230.16,309.53,46.94,306.64,132.82,389.92,41.3,61.93,84.11,52.73,421.97,127.21,101.21,290.1,221,153.35,156.78,57.81,79.58,191.49,547.3,48.92,52.09,1725.97,151.68,121.62,24.89,74.4,286.89,108.84,604.28,69.92,277.01,59.89,853.52,28.47,99.9,186.05,358.32,346.3,56.73,108.55,31.31,181.71,184.21,55.35,226.39,420.95,318.03,72.51,74.79,92.96,28.34,365.86,43.61,323.74,98.1,270.81,54.4,112.45,268.35,166.5,66.82,117.93,55,46.45,100.14,94.57,74.63,302.6,42.06,170.76,89.97,286.9,223.87,6.25,82.92,213.96,155.05,127.26,147.45,188.98,68.15,28.34,115.09,30.77,73.51,107.3,27.95,98.83,65.98,111.21,139.57,89.14,22.09,129.3,252.3
06/04/2020,80.58,182.92,2460.6,1412.18,172.88,87.67,226.29,308.89,46.86,310.75,130.57,385.8,41.29,62.97,86.04,52.63,414.33,128.58,100.17,282.92,220.88,155.91,154.6,58.13,78.74,188.08,540.03,51.22,51.29,1742.64,149.97,122.38,24.68,77.54,291.84,105.75,598.54,69.81,272.82,60.59,839.99,28.42,104.82,186.29,358.4,353.11,56.52,109.55,31.49,175.3,182.45,55.6,225.2,413.85,310.08,70.92,74.19,91.27,27.68,344.85,44.2,317.42,95.98,269.21,53.43,109.06,260.07,165.94,65.03,117.18,53.87,49.36,98.96,93.26,75.69,299.65,41.7,164.46,89.74,282.16,210.35,6.45,81,210.23,150.43,128.67,140.06,181.58,66.27,27.68,116.75,30.53,71.37,108.85,28.1,93.8,65.27,107.51,139.93,89.88,22.68,127.59,247.98
06/05/2020,82.88,187.2,2483,1438.39,177.13,89.2,230.77,317.08,47.83,312.04,132.44,392.9,42.09,64.34,88.55,53.1,419.6,131.44,101.13,288.11,225.67,161.37,156,60.19,82.14,197.59,530.72,53.72,52.53,1812.64,160.13,124.59,25.03,76.75,304.92,109.55,597,69.43,265.69,58.19,866.93,28.69,107.96,192.48,354.11,357.22,59.04,113.82,32.62,178.67,182.97,57.82,233.71,422.7,311.71,72.23,80.05,91.4,28.66,364.49,45.35,319.78,93.93,286.5,55,114.4,288.21,169.63,65.26,118.32,53.85,48.82,102.48,92.9,77.95,306.72,42.66,166.13,91.82,289.1,207.6,6.51,85.07,211.28,148.39,136.16,139.64,183.12,69.7,28.66,125.34,30.85,73.01,111.67,29.08,93.51,66.7,105.8,139.15,93.06,23.24,128.91,252.08
06/08/2020,83.37,188.36,2524.06,1446.61,189.98,88.05,231.4,317.52,48.13,307.19,132.21,397.78,43.12,63.67,91.37,52.97,419.49,132.86,104.46,293.05,225.75,162.92,156.09,59.9,83.56,197.57,540.36,53.7,53.61,1840.91,161.15,123.71,24.78,76.97,297.59,106.88,604.04,70.73,265.01,59.1,858.86,28.43,113.14,191.87,358.81,349.25,59.17,114.1,33.97,181.23,186.82,58.58,233.51,419.73,309.67,70.4,80.32,92.13,29.72,368.62,47.02,315.3,95.43,291.51,54.24,117.03,289.75,166.87,66.95,119.51,52.58,48.72,102.76,93.73,78.83,301.26,42.88,169.67,90.24,290.75,209.83,6.52,81.83,214.45,150.86,134.74,146.54,186.31,68.31,29.72,128.29,32.48,73.85,111.61,29.52,94.58,68.52,106.87,139.89,93.99,24.02,134.8,254.57
06/09/2020,86,189.8,2600.86,1456.16,188.13,90.46,238.67,315.32,48.05,305.55,132.97,397.16,42.15,63.04,89.75,56.39,434.05,132.12,103.19,291.25,224.9,158.1,156.86,59.79,82.37,194.84,531.57,53.15,52.95,1777.97,157.69,123.39,24.55,77.59,302.33,107.39,608.59,72,270.85,58.23,866.43,28.33,107.32,191.03,357.78,349.33,58.82,111.51,33.1,179.76,189.62,57.19,234.15,423.24,303,70.43,77.83,92.56,28.76,380.5,45.28,316.4,93.9,282.91,52.87,115.83,279.71,163.88,66.37,121.07,52.73,49.75,101.59,92.58,78.95,293.74,42.86,169.33,89.1,285.27,205.43,6.33,81.91,213.43,148.94,134.51,141.92,183.93,69.38,28.76,124.41,30.81,71.88,110.76,29.02,93,69.17,105.09,140.22,88.7,22.97,134.41,244.68
06/10/2020,88.21,196.84,2647.45,1465.85,205.01,93.67,236.73,315.04,47.42,307.33,134.13,406.82,41.36,63.87,91.01,57.44,434.48,131.4,105.79,295.87,227.12,154.12,159.91,59.86,79.01,195.13,533.81,52.47,53.11,1733.31,156.04,122.88,24.43,77.07,301.3,106.67,606.59,73.82,274.34,60.07,886.78,28.5,102.62,192.77,359.05,347.92,60.7,110.29,32.5,183.05,189.42,57.53,236.59,416.48,321.89,70.44,77.29,93.19,28.4,385.17,44.28,323.25,97.22,278.18,52.18,116.81,267.56,165.31,66.93,124.81,53.64,49.25,100.04,91.47,76.8,295.25,42.49,171.24,89.4,286,221.02,6.22,85,213.15,156.7,131.9,148.05,187.22,72.8,28.4,121.71,30.14,71.87,110.26,28.02,93.04,69.66,107.66,141.37,87.37,22.84,137.31,238.41
06/11/2020,83.98,186.27,2557.96,1403.84,194.57,87.96,224.43,293.75,43.67,300.83,127.84,387.67,39.25,59.7,84.02,52.83,425.56,124.61,100.89,277.87,218.9,143.44,153.04,55.41,72.57,182.61,517.17,48.52,50.53,1588.37,142.99,115.65,22.76,72.84,282.43,99.85,596.16,71.28,263.89,60.2,855,28.34,91.44,180.58,336.92,332.89,57.24,102.47,31.18,173.5,179.52,53.66,219.1,408.92,298.81,67.8,72.56,88.41,27.02,362.71,40.75,308.12,95.04,264,48.73,111.83,238.28,157.25,65.08,122.42,51.57,47.94,94.37,89.1,72.58,283.22,40.64,162.69,84.6,271.94,222.07,5.85,82.29,204.16,148.55,123.38,148.9,173.74,71.51,27.02,110.54,28.06,67.4,105.46,26.54,90.81,65.71,103.86,137.88,77.73,21.42,134.92,225.88
06/12/2020,84.7,187.74,2545.02,1413.18,187.06,89.33,228.58,300.25,45.07,298.7,129,406.54,39.46,59.33,85.24,53.5,418.07,123.97,102.31,280.68,217.9,144.51,155.26,56.55,76.38,186.14,522.57,48.69,50.73,1623.92,147.01,118.41,23.19,73.2,284.52,100.34,588.39,71.68,268.56,62,896.43,28.12,92.26,184.69,341.61,343.07,57.99,106.17,31.8,173.55,179.6,54.8,222.96,410.35,302.83,68.3,73.76,89.46,26.92,370.23,41.4,296.36,93.12,266.2,49.82,116.27,251.4,157.88,63.65,121.97,51.47,47.66,92.48,87.77,73.17,279.27,40.06,162.67,85.04,270.27,219.52,5.94,81.9,204.17,151.16,126.91,150.6,178.88,73.11,26.92,114.1,28.29,66.96,106.08,27.14,92.07,66.81,105.72,140.74,82.52,22.34,134,226.63
06/15/2020,85.75,188.94,2572.68,1419.85,198.18,91.74,232.5,304.09,45.35,297.18,130.48,401.34,39.83,60.1,86.39,54.68,425.5,124.23,104.68,283.14,219.78,146.63,157.55,57.05,76.96,190.43,526.02,49.24,51.22,1650.67,147.29,118.5,23.38,73.97,291.14,99.94,590.57,73.19,267.77,66.57,924,28.58,90.79,187.75,348.43,350.01,59.51,109.46,32.12,178,184.05,54.67,229,415.71,309.22,68.8,75.05,90.85,27.2,398.75,41.49,303.05,99.02,266.53,50.63,116.82,258.8,162.18,63.51,126.52,52.64,47.89,91.33,89.11,73.72,278.49,40.71,165.4,86.49,274.83,239.02,5.99,82.64,205.85,155.56,127.24,162.69,181.5,77.67,27.2,113.9,29.29,67.89,106.13,26.83,93.51,66.32,105.76,143.23,84.27,22.07,137.15,225.49
06/16/2020,88.02,193.57,2615.27,1442.72,196.43,90.69,235.65,310.72,46.48,301.36,131.67,411.67,39.75,60.4,89.52,54.46,436.13,126.11,102.89,288.58,226.87,149.11,161.22,58.54,77.84,191.69,532.45,51.02,52.58,1673.74,151.78,122.69,23.45,74.62,305.48,103.32,592.9,73,273.77,64.34,950.26,28.64,93.99,192.99,355.04,352.05,60.98,113.26,32.73,181.14,186.15,55.37,240.93,426.25,312.49,69.5,76.46,92.02,27.4,393,42.15,310.61,101.04,273.63,51.89,122.78,264.79,162.27,63.74,125.73,53.58,48.12,97.62,91.13,74.51,282.12,41.81,166.42,88.29,282.59,242.56,6.04,82.53,207.4,156.88,128.39,163.05,184.15,78,27.4,119.37,28.31,69.44,108.13,25.97,95.53,67.78,106.47,145.46,85.3,22.53,135.67,225.9
06/17/2020,87.9,194.24,2640.98,1451.12,198.36,92.36,235.53,313.44,46.17,299.61,131.76,413.49,39.22,60.49,89.94,54.55,447.77,126.22,102.63,286.49,225.97,148.34,163.83,60,77.1,192.83,534.23,50.96,52.71,1638.24,150.68,122.53,23.3,73.76,313.78,103.15,603.1,75.53,280.09,63.31,935.73,28.74,91.13,193.89,360.66,362.41,62.01,116.75,32.8,182.56,188.97,55.49,237.04,426.33,316.21,69.54,75.95,93.07,27.3,403.18,42.15,303.69,98.69,273.28,52.3,122.03,262.21,163.36,63.89,128.11,53.9,48.43,96.68,89.09,74.3,281.46,42.06,167.05,87.35,285.64,236.76,6.02,81.47,209,158.38,130.74,161.71,183.79,82.8,27.3,117.18,28.07,69.61,108.05,25.95,96.28,68.94,111.32,145.37,84.67,22.13,138.92,223.65
06/18/2020,87.93,196.32,2653.98,1435.96,200.79,92.18,235.94,318.71,45.83,299.57,132.78,420.46,39.44,60.08,89.92,54.04,449.87,125.98,106.39,287.23,230.32,148.23,168.05,60.38,76.31,195.18,535.11,50.48,53.09,1628.35,151.73,122.81,23.16,74.04,314.8,104.03,597.35,76.01,279.19,64.95,926.02,29.06,92.75,193.74,362.92,358.88,60.79,117.19,33.18,187.81,189.88,54.89,238.07,425.94,313.02,69.71,75.53,93.73,27.12,401.91,41.98,302.98,101.61,275.81,52.15,123.46,264.61,164.68,64.51,129.35,52.66,48.44,92.38,90.69,74.47,260.3,41.99,166.85,86.43,289.36,241.57,6.06,81.86,207.23,159.99,129.1,162.3,186.2,82.42,27.12,117.24,29,69.72,108.46,26.09,97.36,70.12,113.83,146.73,84.4,23.71,141.25,218.97
06/19/2020,87.43,195.15,2675.01,1431.72,200.18,92.61,238.79,302.77,45.32,299.9,131.28,428.01,39.1,59.62,88.81,54.23,453.72,124.89,106.9,286.32,238.7,145.37,164.36,60.95,75.4,195.84,536.67,50.83,52.56,1626.91,149,120.18,22.66,77.47,315.25,100.05,643.92,76.58,293.27,66.35,952.96,28.71,89.68,193.1,368.77,360.67,58.64,117.27,33.48,183.56,184.45,54.16,237.82,422.18,314.67,70.08,73.97,91.9,26.65,409.36,44.13,297.38,101.08,270.16,51.73,123.08,260.91,168.21,64.01,130.19,53.02,48.29,93.31,88.8,74.96,271,41.59,164.19,84.41,281.59,243.48,5.96,82.64,205.26,169.91,127.35,161.42,187.16,87.58,26.65,116.95,28.32,73.18,107.62,26,105.4,71.07,124.12,144.6,82.06,23.17,142.61,212.19
06/22/2020,89.72,200.57,2713.82,1451.86,198.86,95.27,239.22,313.54,45.16,300.45,131.05,438.64,38.44,60.09,89.13,54.76,468.04,125.23,106.6,294.12,234.19,144.94,170.26,61.27,75.4,196.32,527.67,51.15,52.35,1633.52,150.48,120.5,22.87,75.67,312.3,101.29,628.48,76.12,293.2,64.75,984.54,29.19,90.18,191.86,360.48,364.29,59.09,117.04,33.15,184.94,193.27,53.85,240.88,430.91,325.29,70.27,74.25,94.46,26.68,406.33,43.24,304.69,105.02,270.06,51.86,123.08,260.5,163.5,65.15,129.72,53.42,49.16,90.68,90.29,74.72,264.29,41.98,167.27,84.66,289.36,251.27,5.96,83.64,205.75,170.92,127.58,168.3,193.09,81.79,26.68,116.19,28.11,71.2,106.51,26.29,108.93,72.19,122.34,144.84,83.12,23.24,141.14,205.49
06/23/2020,91.63,201.91,2764.41,1464.41,200.36,94.5,242.24,311.3,45.47,301.29,131.36,440.55,39.2,59.92,89.35,53.99,466.26,126.62,107.16,293.83,235.75,144.86,172.79,60.84,75.49,196.17,521.04,49.84,51.92,1677.1,150.52,123.25,23.14,75.05,315.98,101.96,628.76,76.45,295.8,62.94,977.49,29.03,90.62,193.21,367,366.64,59.92,119.92,32.4,185.34,192.87,55.2,241.62,427.48,327.69,70.18,74.18,94.55,26.45,406.9,42.81,301.16,104.27,272.55,52.04,123.33,267.41,164.97,64.19,130.6,54.25,49.8,91.46,89.75,74.77,268.19,42.23,166.81,84.53,289.66,252.81,5.9,87.01,207.19,171.13,128.35,166.8,193.08,83.64,26.45,115.95,28.26,71.05,107,26.67,106.52,72.46,121.72,142.72,86.6,22.75,143.37,206.7
06/24/2020,90.02,197.84,2734.4,1431.97,192.17,92.36,234.02,306.97,44.75,298.02,129.56,431.68,38.56,59.09,89.14,52.39,457.85,123.99,108.43,286.13,232.51,138.35,168,59.97,73.64,184.99,507.99,48.29,50.64,1610.33,144.84,119.47,22.5,75.93,305.78,96.61,605.04,75.58,291.18,64.84,953.77,28.4,85,188.62,358.94,361.58,59.84,113.06,32.13,180.07,189.2,53.8,233.44,413.92,319.38,68.07,71.46,91.99,25.89,394.3,41.17,295.22,103.7,261.63,50.54,121.37,257.65,163.34,63.68,130.87,52.13,48.77,87.05,90.1,72.52,263.04,41.34,163.69,81.31,285.25,255.9,5.78,87.49,202.73,164.8,126.41,163.91,190.61,84.5,25.89,111.49,27.38,68.65,105.02,25.81,104.33,69.14,120.63,142.17,81.24,22.01,139.87,200
06/25/2020,91.21,200.34,2754.58,1441.33,197.2,94.9,235.68,308.85,45.22,300.53,131.41,436.95,38.57,58.51,88.96,51.93,465.91,125.06,110.19,288.75,235.11,142.46,172.5,59.98,73.85,185.04,510.02,49.19,50.83,1615.39,147.45,120.1,22.74,75.49,312.6,97.43,619.96,76.21,295.15,62,971.44,28.4,84.04,192.35,366.25,366.55,60.51,113.37,31.88,186.26,189.69,55.59,234.47,417.6,327.39,69.06,73.05,92.66,25.15,398.09,42.04,295.13,105.71,262.57,50.99,123.73,257.43,163.01,62.9,130.74,53.01,49.4,84.27,93.11,73.25,262.63,41.67,166.21,81.5,287.19,259.51,5.82,87.21,205.11,167.86,127.3,168.4,193.04,86,25.15,112.44,26.93,68.36,106.39,26.16,105.95,70.62,124.22,140.89,82.72,21.83,140.4,194.2
06/26/2020,88.41,196.33,2692.87,1359.9,191.95,91.55,216.08,307.41,46.31,296.56,128.93,426.92,38.65,57.5,88.02,50.1,443.4,123.37,105.2,286.52,232.84,138.21,170.87,58.38,71.57,183.28,502.27,48.49,50.08,1541.25,144.72,117.87,21.97,74.57,302.52,94.92,611.36,76.4,286.14,61.28,973.17,28.22,80.94,189.57,360.08,361.76,59.65,108.15,30.9,187.48,190.42,55.21,232.74,415.47,324.86,67.9,71.79,93.84,24.64,383.06,41.17,289.53,98.79,256.5,50.03,121.8,263.14,163,62.31,130.93,52.7,50.89,83.75,92.62,72.44,258.66,40.99,162.89,79.62,283.08,256.8,5.54,87.61,203.64,165.59,125.85,177.58,196.8,85.16,24.64,108.49,25.7,66.54,105.9,26.01,101.43,69.11,124.02,142.77,77.59,20.92,141.18,189.99
