Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,MRVL,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,AEP,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,TEAM,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,MTCH,CPRT,ANSS,ZM,OKTA,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,PTON
12/21/2020,128.23,222.59,3206.18,1739.37,649.86,133.3225,272.79,428.88,44.88,364.97,145.4,498.39,50.37,46.36,146.8,93.23,528.91,162.43,130.22,375.93,227.31,210.66,237.72,86.41,102.94,263.09,654.69,71.47,57.68,2068.2,177.49,142.59,29.8967,58.54,483.23,112.49,496.74,88.81,234.55,138.3,1697.89,30.77,127.32,47.25,260.77,362.63,472.26,80.64,157.03,34.57,242.32,82.12,254.24,80.47,300.88,452.59,489.68,88.97,96.59,131.73,29.4726,348.85,40.67,248.19,373.4,210.65,346.13,69,193.08,530.71,197.82,65.39,141.01,49.68,51.57,116.79,111.52,85.85,248.32,49.61,202.77,154.15,122.18,355.95,408.97,275.54,6.31,92.93,214.89,197.84,147.71,248,174.37,146.87,29.4726,130.99,27.72,76.59,126.97,33.6,86.97,144.39
12/22/2020,131.88,223.94,3206.52,1723.5,640.34,132.7825,267.09,433.1,44.69,362.03,144.02,504.17,50.02,46.17,146.34,93.16,527.33,162.52,132.25,379.97,220.99,207.94,243.49,85.64,102.41,271.75,641.1,70.44,57.16,2052.82,176.34,144.28,29.85,57,476.95,110.52,490.06,89.42,234.9,125.88,1732.39,31.07,126.26,47.15,257.59,370.96,476.18,82.79,156.38,34.39,257.71,81.4,258.05,81.02,303.86,453.39,499.15,88.27,96.63,134.37,29.6501,354.23,39.27,247.01,360.07,224.9,348,68.475,191.26,536.59,198.66,64.83,139.43,48.73,51.62,116.74,108.98,84.87,247.87,49.47,201.93,156.12,123.04,362.31,409,285.6,6.27,92.5,216.34,196.91,149.43,251.6,177,139.02,29.6501,130.75,27.27,77.38,133.42,32.95,87.99,161.21
12/23/2020,130.96,221.02,3185.27,1732.38,645.98,130.0925,268.11,425.46,44.375,361.89,144.41,496.91,50.035,46.57,146.96,91.55,514.48,160.98,132.23,376.92,222.94,209.99,239.44,84.03,102.06,269.8833,647.44,69.95,57.35,2100.85,175.19,143.22,29.89,57.38,471.13,110.64,492.19,90.21,235.84,130.34,1670.01,31.61,128.61,46.41,252.79,366.52,474.62,85.46,156.86,34.8,248.76,80.71,254.7,80.99,300.18,457.93,493.68,88.94,94.4,133.06,29.6146,355.99,39.87,240.88,355.13,223.5,339.42,68,193.36,525,196.83,64.31,141.51,48.77,51.13,118.14,107.62,85.09,251.2,49.09,199.97,153.39,123.35,362.22,383.88,272.52,6.27,92.58,214.01,191.19,150.74,244.05,182.55,140.25,29.6146,129.85,28.11,77.69,134.88,32.63,87.93,162.76
12/24/2020,131.97,222.75,3172.69,1738.85,661.77,129.9375,267.4,431.46,44.54,364.58,145.06,499.86,50.38,47.07,148.79,91.81,513.97,161.64,132.92,381.16,222.93,209.53,238.64,85.33,102.01,269,656.49,70.58,57.85,2088.35,176.56,144.47,30.0167,57.07,480.34,112.63,488.93,90.96,234.46,123.39,1690.48,31.88,128.75,47.05,259.08,367.29,483.09,84.49,157.33,34.98,248.76,81.42,256.28,81.07,301.39,461.76,497.14,89.81,94.71,134,29.6998,355.02,39.62,241.79,351.42,221.12,338.4,68.385,191.02,528.03,198.25,64.63,141.81,48.52,50.12,118.02,109.03,86.11,248.89,49.52,201.23,152.08,123.71,364.17,375.17,275.6,6.305,92.66,214.59,190.61,151.21,244.93,180.2,152.75,29.6998,129.23,28.31,78.41,134.75,31.99,87.37,162.72
12/28/2020,136.69,224.96,3283.96,1776.09,663.69,129,277,431.88,44.92,371.06,146.91,498.95,51.11,47.07,147.74,91.6,519.12,161.47,133,381.12,223.65,209.94,235.73,84.87,104.34,268.3866,651.9,70.66,58.27,2137.92,176.61,144.68,30.2133,56.89,476.1,112.67,482.96,91.43,232.47,111.4,1663.72,31.99,128.32,46.98,257.58,366.78,480.24,81.61,158.17,35.21,241.92,81.28,256.16,81.37,299.65,457.06,494.7,90.81,94.3,134.76,29.9696,362.31,39.66,231.8,351.36,212.55,354.19,68.125,193.08,520.86,194.91,65.32,140.72,49.38,50.24,122.62,107.93,85.58,244.15,50.05,207.98,150.08,126.72,363.72,351.39,262.75,6.345,91.13,216.8,185.86,153.22,229.2,175.55,143.8,29.9696,131.06,29.14,78.05,137.59,31.9,86.34,152.18
12/29/2020,134.87,224.15,3322,1758.72,665.99,129.4325,276.78,429.04,44.64,372.72,147.42,502.11,51.55,49.39,148.49,90.62,530.87,161.18,133.14,378.33,226.87,209.13,231.03,84.27,105.63,271.3566,664.98,70.21,58.45,2185.4,174.87,143.66,29.7767,56.83,473.22,111.87,484.22,91.37,233.49,114.39,1673.49,32,129,46.23,254.36,366.11,484.01,86.14,155.91,34.9,237.72,81.18,253.82,80.5,298.11,452.58,494.07,91.04,93.14,133.98,29.6998,356.9,39.41,233.15,353.22,205.93,347.37,67.58,195.07,520.45,194.13,65.42,140.7,49.9,50.86,121.46,109.1,85.32,243.46,49.72,205.67,150.22,125.92,360.85,353.75,261.75,6.41,93.44,215.63,186.21,150.41,228.16,172.24,166.19,29.6998,129.47,29.02,78.5,135.04,32.03,85.87,150.1
12/30/2020,133.72,221.68,3285.85,1739.52,694.78,131.4575,271.87,434.83,44.48,374.45,147.31,497.45,51.21,48.75,149.95,92.29,524.59,162.7,133.28,375.55,227.17,210.95,231.51,86.98,105.97,271.7666,653.49,71.92,58,2205.26,173.81,146.18,30.11,56.65,484.45,112.88,478.3,91.58,232.68,111.13,1712.94,31.82,130.47,47.5,260.15,364.09,489.91,89.52,159.39,34.67,236.93,81.51,256.91,81.07,299.41,451.8,496.96,91.46,92.14,135.25,29.7708,362.77,39.34,234.04,350.78,210.29,350.23,68.395,219.63,524.32,193.62,65.65,142.05,50.18,50.55,122.49,107.8,85.87,243.58,49.07,205.78,152,126.54,362.32,353.4,260.52,6.41,95.93,214.5,183.7,152.75,225.9,172.38,179.11,29.7708,130,29.09,77.98,134.12,33.25,86.86,154.96
12/31/2020,132.69,222.42,3256.93,1751.88,705.67,130.55,273.16,437.85,44.75,376.78,148.3,500.12,52.4,49.82,152.34,91.71,540.73,164.13,134.85,379.85,229.92,212.7,234.2,86.3,106.98,272.7,661.55,75.18,58.47,2227.27,176.2,147.73,30.25,58.26,472.27,113.86,483.11,92.85,236.34,104.47,1675.22,32,131.92,47.54,258.91,370,487.72,87.9,159.01,34.66,239.61,83.27,259.24,81.95,305.34,452.57,499.87,92.48,93.18,136.43,29.9767,369.72,39.88,233.87,348.03,211.82,353.46,69.055,216.24,534.38,195.18,66.67,143.6,49.99,50.25,122.81,108.04,86.28,244.86,48.83,207.59,151.19,127.25,363.8,337.32,254.26,6.37,95.77,216.4,175.14,152.88,222.3,169.89,177.67,29.9767,131.79,29.12,78.48,132.91,33.73,86.98,151.72
01/04/2021,129.41,217.69,3186.63,1728.24,729.77,131.135,268.94,425.22,43.96,380.15,144.27,485.34,50.51,49.67,148.5,92.3,522.86,162.22,132.43,371.7,226.66,207.95,231.92,86.87,103.1,266.6666,647.03,74.05,57.92,2164.08,168.96,146.02,29.33,60.11,478.02,111.92,482.86,89.9,229.43,111.73,1640,31.59,124.77,46.31,260.33,367.76,500,86.33,162.04,34.23,228.08,81.54,254.7,79.42,296.84,453.97,491.77,90.6,90.36,135.76,29.2312,357.74,41.4,231.56,356.4,200.49,343.6,68.59,216.8,526.46,190.69,65.655,139.51,50.52,51.5,117.07,106.94,84.72,242.95,47.65,202.88,149.92,120.65,357.67,359.98,250.67,6.17,96.74,213.58,168.43,150.72,222.41,166.37,166.78,29.2312,127.16,28.81,77.74,129.88,33.5,86.45,145.96
01/05/2021,131.01,217.9,3218.51,1740.92,735.11,134.0475,270.97,428.1,43.98,375.74,144.7,485.69,49.98,50.61,152.43,92.77,520.8,163.41,131.85,368.87,227.76,208.46,234.91,89.6,103.44,268.35,636.59,77.26,57.98,2188.07,168.49,148.63,29.8267,60,494.55,112.36,483.45,90.69,228.58,109.18,1650,31.635,126.09,47.61,265.79,374.9,505.36,95.5,165.67,33.57,225.36,81.43,258.89,79.65,301.7,451.28,497.26,91.42,90.02,136.14,29.1886,368.75,41.16,234.42,366.5,211.24,348.89,70.095,214,543.65,191.75,65.02,141.32,50.7,52.03,117.17,107.13,85.45,246.39,48.28,201.97,150.29,120.13,359.83,360.83,249.55,6.24,101.57,206.5,169,156.3,228.5,166.72,187.2,29.1886,127.84,29.445,78.21,128.74,34.25,85.87,148.53
01/06/2021,126.6,212.25,3138.38,1735.29,755.98,126.145,263.31,425.46,44.4,370.02,142.93,466.31,50.56,51.1,151.19,90.33,500.49,164.22,131.53,361,233.25,212.26,226.83,90.83,104.19,264.2633,624.51,77.11,57.87,2249.81,167.9,149.3,30.62,61.95,496.49,114.18,470.09,88,226.65,116.26,1571.98,31.76,129.39,46.51,265.21,376.55,490.22,88.18,168.72,33.94,220,82.08,249.7,80.15,302.87,465.18,483.6,90.7,91.15,130.64,30.14,375.92,43.03,224.48,363.25,208.85,350.99,71.44,203.97,540.39,193.3,66.46,136.8,50.91,53.22,122.29,112.97,88.81,247.75,49.1,200.06,148.81,117.8,349.9,344.41,239.72,6.52,103.61,199.51,166.75,158.49,223.85,161.6,176.75,30.14,128.9,32.01,78.83,126.42,33.59,84.31,143.76
01/07/2021,130.92,218.29,3162.16,1787.25,816.04,133.44,268.74,443.39,44.96,367.92,142.47,477.74,50.66,52.19,155.7,95.16,508.89,167.94,133.19,368.63,234.02,212.61,235.04,94.56,103.35,269.4033,629.77,79.11,57.76,2239.85,168.85,155.61,31.3433,62.52,514.46,114.43,481.2,89.67,232.9,115.09,1597.97,31.8,130.35,49.02,278.19,382.41,501.43,87.92,174.99,33.695,226.21,79.89,258.84,80.95,315.2,469.9,495.19,93.5,91.53,137.05,29.8418,387.16,45.26,233.38,367.29,221.47,355.06,74.35,207.89,558.36,201.96,65.16,140.74,50.19,53.06,122.02,114.75,88.4,250.44,49.71,200.97,152.86,120.87,365.02,342.5,250.83,6.42,111.89,200,176.36,162.68,239.03,163.04,180.12,29.8418,131.97,30.94,79.63,127.06,33.2,90.05,154
01/08/2021,132.05,219.62,3182.7,1807.21,880.02,132.7675,267.57,445.64,45.06,369.94,144.18,485.1,51.54,51.65,156.64,94.58,510.4,171.16,135.06,374.46,238.49,210.03,242.46,95.56,105.67,272.9166,634.38,77.42,58.19,2281.54,171.05,156.74,31.9467,63.04,501.63,116.79,498.73,91.3,237,112.75,1719,32,129.69,49.08,283.18,379.61,508.74,91.54,175.03,33.62,227.65,79.18,262.8,81.95,319.85,477.92,513.2,94.99,92.02,136.19,29.9696,388.09,45.21,235.48,365.46,223.73,350.15,73.7,240.25,570.53,205.56,65.76,141.86,50.86,54.48,122.41,112.97,87.8,252.54,50.75,200.9,151.79,122.18,374.66,349.61,253.12,5.91,114.57,202.44,177.66,163.48,244.54,165.4,180.77,29.9696,134.59,30.09,79.86,131.96,33.75,93.83,158.88
01/11/2021,128.98,217.49,3114.21,1766.72,811.19,136.215,256.84,445.76,45.36,364.01,142.09,474.24,51.52,51.54,156.11,97.25,499.1,171.31,132.93,372.34,237.57,208.36,237.5,97.96,104.6,271.2166,641.13,78.67,57.09,2221.27,168.51,158.3,31.9967,62.51,516.48,115.05,502.92,90.91,234.64,117.26,1761.55,31.36,128.66,50.24,289.11,372.48,507.95,90.38,173.21,32.85,228.83,78.775,260.43,80.14,317.81,483.83,506.55,92.94,91,134.69,29.7211,370.64,47.7,230.67,361.66,232.24,339.5,73.905,219.55,557.04,202.34,64.4,141.22,50.56,53.93,120.87,112.43,88.22,267.52,50.48,197.87,151.9,120.87,373.33,337.71,252.2,5.94,109.2,199.15,179.04,162.05,240.96,166.51,172.49,29.7211,133.65,30.33,78.88,133.91,33.11,93.32,152.34
01/12/2021,128.8,214.93,3120.83,1746.55,849.44,134.8475,251.09,449.39,45.79,364.2,141.43,471.65,50.01,53.24,154.45,95.355,494.25,172.3,128.69,365.67,236.59,208.88,237.64,100.01,102.82,262.81,621.49,79.46,57.32,2196.34,169.06,159.09,31.9633,62.08,536.44,111.2,505.75,89.25,229.38,124.55,1810.09,31.36,127.39,50.64,290.99,361.28,513.93,88.54,176.08,32.18,225.62,77.84,258.58,79.64,320.13,495.4,496.73,93.99,90.72,133.72,29.8773,360.17,47.96,234.19,356.93,233.59,339.47,74.66,239.45,552.88,203.35,63.4,139.06,50.29,56.04,121.16,114.18,89.46,267.39,51.62,196.64,153.57,121.83,373.27,356.81,256.14,5.88,107.45,198.58,180.37,158.18,262.65,167.01,169.48,29.8773,134.42,29.77,78.93,132.79,32.66,94.31,156.04
01/13/2021,130.89,216.34,3165.89,1754.4,854.41,135.3175,251.64,451.21,45.36,366.95,142.59,472.05,50.16,56.95,157.42,91.78,507.79,171.41,128.5,364.96,237.74,207.02,244.9,98.05,102.89,270.4833,618.01,79.91,57.37,2182.42,164.66,158.48,31.5467,61.54,526.5,110.24,511.9,89.77,227.1,124.06,1798.19,31.66,126.51,50.24,290.1,362,514.06,90.44,177.42,32.01,229.07,78.15,257.14,79.61,314.33,482.81,497.58,91.87,89.56,134.12,30.3885,362.55,48.94,229.87,352.14,226.42,335.81,75.35,236.94,551.14,200.96,65.01,136.34,50.88,55.71,119.16,112.47,88.95,266.67,50.7,196.88,155.02,119.1,375.58,364.63,256.6,5.89,107.05,199.4,176.69,157.89,255.85,170.65,164.8,30.3885,134.95,29.96,80.65,129.68,32.98,92.74,167.42
01/14/2021,128.91,213.02,3127.47,1740.18,845,132.0025,245.64,452.07,45.15,362.35,141.76,463.27,49.58,59.25,160.85,90.79,500.86,171.71,124.69,365.51,241.66,208.61,242.06,105.8,101.82,265.7133,623.09,81.3,57.31,2182.59,161.91,159.46,31.1633,62.4,557.79,107.98,517.91,89.99,226.12,129.72,1852.53,31.54,128.93,51.31,303.88,371.04,544.65,89.24,180,32.08,227.33,78.83,257.91,80.05,311.11,471.5,488.9,91.36,88.07,135.4,30.2323,352.08,49.32,222.97,347.73,225.62,327.14,76.64,249,554.64,207.51,63.56,138.94,51.29,55.27,117.07,109.97,89.26,280.29,50.32,193.88,149.05,117.26,369.05,383.24,259.11,5.83,104.77,195.7,175.86,157.98,250.25,170.95,167.26,30.2323,134.8,31.27,80.33,128.63,33,92.04,165.25
01/15/2021,127.14,212.65,3104.25,1736.19,826.16,128.595,251.36,445.85,45.43,362.16,141.39,458.08,48.69,57.58,157.09,88.21,497.98,169.19,127.28,371.01,245.49,205.97,239.79,103.14,102.33,259.4733,628.91,80.72,57.22,2119.23,161.12,157.75,31.14,63.33,547.53,108.2,517.93,90.69,225.55,129.65,1851.78,31.86,126.8,50.77,304.13,376.35,527.5,87.77,172.22,31.99,222.56,80.47,258.92,80.24,308.51,466.69,489.46,91.65,88.37,134.64,30.7861,354.2,48.92,222.93,344.5,219.51,326.07,74.28,238.87,567.23,207.39,64.96,139,51.34,55.42,116.97,108.34,88.16,275.84,50.48,190.02,150.85,115.78,364.28,384.53,252.99,5.8,105.08,195.27,185.75,152,249.28,169.97,161.2,30.7861,133.66,31.49,80.21,127.61,33.13,90.56,157.81
01/19/2021,127.83,216.44,3120.76,1790.86,844.55,130.2525,261.1,459.27,45.19,354.47,142.06,456.5,48.845,57.99,163.77,89.45,501.77,174.19,129.85,384.95,248.27,206.76,247.25,109.22,102.54,259.47,633.27,85.5,57.14,2163.04,161.98,160.54,30.8867,67.07,580.02,107.67,533.89,93.15,231.91,125.01,1913.21,31.82,126.86,53.81,314.08,390.21,549.5,91.15,175,32.36,221.04,80.71,268.2,79.76,310.97,463.94,484.93,90.08,88.34,137.62,30.4027,357.64,48.15,226.74,342.25,221.92,322.04,76.625,250.42,557.41,207.51,64.71,141.43,52.57,56.98,113.98,108.05,89.21,273.84,50.42,191.37,146.14,116.09,369.51,393.87,260.84,5.95,110.1,197.08,188.78,161.39,256.57,172.96,168.79,30.4027,132.97,30.01,79.51,127.63,33.67,93.96,150.14
01/20/2021,132.03,224.34,3263.38,1886.9,850.45,133.6575,267.48,461.88,45.34,361.3,141.33,469.73,48.88,58.67,164.6,88.75,586.34,173.33,132.3,389.46,252.36,208.08,244.26,107.84,105.46,266.19,642.82,83.5,57.1,2160.05,162.35,159.83,31.07,67.99,563,109.14,542.27,95.12,236.7,125.14,1984.34,31.95,126.73,54.08,304.33,403.54,549.38,95.31,174.49,32.86,226.79,80.75,273.43,81.91,308.58,466.19,495.04,89.61,89.32,140.1,30.566,364.12,48.09,231.61,355.12,226.33,332.19,76.19,260.9,564.37,208.96,65.43,145.6,52.24,56.17,115.06,107.54,89.39,270.28,48.7,194.71,147.63,116.39,378.65,382.8,264.09,5.96,112.95,199.94,190.8,162.94,255.31,172.66,170.96,30.566,136.15,31.02,79.74,127.62,34.58,96.37,155.79
01/21/2021,136.87,224.97,3306.99,1891.25,844.99,138.675,272.87,466.82,45.11,362.8,139.61,472.02,49.13,62.46,164.75,91.53,579.84,175.1,130.4,381.75,252.03,205.23,248.64,107.97,104.58,266.2233,650.43,85.01,56.12,2109.94,161.03,159.29,30.5367,66.98,564.19,108.95,535.48,94.6,238.64,132.98,1940.19,31.54,126.62,53.49,305.2,404.87,570.74,95.1,173.62,32.78,229.39,80.97,272.87,80.88,306.46,471.01,496.44,89.2,87.55,138.62,30.5447,367.5,47.07,234.18,349.22,221,331.42,76.16,251.91,543.81,207.72,65.11,145.97,52.55,56.4,115.39,107.79,98.74,270.12,48.165,194.87,144.49,115.7,371.86,382.81,262.24,5.99,116.03,197.14,185.78,163.52,253.94,171.83,172.81,30.5447,137.67,31.04,79.62,127.12,33.69,93.9,158.13
01/22/2021,139.07,225.95,3292.23,1901.05,846.64,137.125,274.5,465.02,44.77,362.3,138.59,472.44,48.68,56.66,162.42,92.79,565.17,172.81,130.36,374.85,253.5,202.25,252,106.33,103.91,248.0266,646.69,82.28,56.25,2066.24,161.98,155.58,29.2133,66.94,563.85,107.28,537.78,94.43,237.59,131.02,1965.05,31.47,122.9,52.62,305.01,406.25,569.45,94.91,172.3,32.91,235.53,82.08,270.14,80.56,299.17,457.31,492.86,88.2,86.87,137.42,30.2039,370.12,47.45,235.45,346.37,223.52,324.48,75.065,252.75,534.08,204.61,64.76,146,53.25,56.46,113.33,107.88,98.85,269.44,47.72,192.76,141,114.59,374.57,383.4,264,5.97,116.76,194.75,182.75,161.27,255.15,170.9,171.89,30.2039,135.32,30.16,79.9,129.4,33.58,97.89,159.75
01/25/2021,142.92,229.53,3294,1899.4,880.8,136.5325,278.01,464.79,45.03,361.88,140.18,473.44,48.97,55.44,164.4,94.13,556.78,172.92,131.1,374.43,257.1,201.87,247.75,108.12,103.45,250.67,652.17,81.28,56.87,2018.43,163.68,153.72,29.2933,68.16,567.76,106.71,548.2,93.4,241.31,147,1880,32.03,119.62,54.43,308.9,421,567.61,98.38,174.42,33.75,234.99,82.59,269.63,80.03,293.64,449.95,489.21,88.46,86.96,135.9,30.779,376.39,47.82,231.08,339.99,217.49,328.13,74.59,254.87,539.47,211.12,66.5,146.3,54.01,57.25,113.54,106.37,97.935,275.54,48.13,188.68,139.42,112.9,367.87,391.83,263.46,6.06,124.29,192,180.12,165.68,244.4,171.91,180.43,30.779,135.23,32.09,80.5,130.04,32.78,100.5,157.14
01/26/2021,143.16,232.33,3326.13,1917.24,883.09,134.3525,282.05,463.87,45.26,364.98,141.8,476.28,50.09,55.21,162.55,94.71,561.93,171.47,131.41,374.8,258.6,201.06,241,105.53,104.69,256.55,649.54,79.51,57.59,1983.16,164.53,154.94,28.9433,66.7,552.66,106.21,544.1,92.38,237.64,151.93,1807.74,32.63,120.44,54,303.55,420.55,549,96.97,168.75,34.39,235.6,81.82,266.09,79.55,291.75,454.5,478.1,88.8,87.33,133.83,30.424,361.42,49.19,223.88,330.56,206.8,323.16,72.49,248.3,535.1,207.54,65.81,146.3,54.44,59.17,111.66,105.7,97.81,271.67,47.605,188.5,138.42,110.27,366.64,374.39,257.48,6.55,121.93,196.05,172.64,163.13,235.11,173.76,173.98,30.424,134.24,34.93,81.33,130.8,31.97,99.39,147.79
01/27/2021,142.06,232.9,3232.58,1830.79,864.16,129.1775,272.14,444.7,45.7,356.39,138.04,460,48.42,53.59,153.67,88.84,523.28,162.93,123.27,363.11,251.06,199.38,229.94,98.58,97.87,252.91,615.78,75.09,56.42,1886.09,165.67,147.48,27.9633,65.48,515.04,103.22,515.56,88.67,225.25,155.73,1718.7,33.2,117.47,51.14,284.44,432.08,524.63,90.09,160.56,34.74,223.45,80.44,254.53,76.15,273.47,428.37,465.18,85.93,87.28,128.43,29.1247,349.64,51.18,217.3,329.51,200.93,318.2,66.52,237.18,509.64,194.33,63.82,146.23,52.1,58.35,107.89,101.56,96.4,265.15,47.82,184.27,131.55,108.25,348.85,370.74,251.33,6.87,119.09,194.58,162.69,155.85,225.19,168.64,166.3,29.1247,133.02,34.38,83.3,133.23,31.83,93,144.96
01/28/2021,137.09,238.93,3237.62,1863.11,835.43,130.51,265,451.74,45.34,357.06,139.19,465.67,51.6,56.065,155.55,87.52,538.6,169.23,127.77,369.95,247.75,202.84,237.79,101.15,98.15,255.12,654.65,78.39,57.12,2034.1,166.75,149.21,28.9,64.68,507.35,105.25,506.27,90.27,230.04,159.55,1844.73,32.42,120.71,52.18,291.1,438.22,547.22,91.41,164.33,33.96,228.56,80.56,259.16,78.9,284.22,432.33,482.27,88.73,89.09,132.95,29.8489,366.89,50.68,227.02,330.24,212.49,324.42,69.325,244.87,536.58,199.02,63.64,143.01,52.04,56.44,113.79,102.87,93.55,267.87,46.65,186.43,141.52,109.92,362.87,378.59,258.48,6.4,117.24,196.81,162.57,159.79,234.14,168.48,169.36,29.8489,134.5,31.9,80.66,132.22,32.6,91.27,145.83
01/29/2021,131.96,231.96,3206.2,1835.74,793.53,129.8975,258.33,450.5,44.58,352.43,136.57,458.77,49.57,55.51,156.28,85.64,532.39,165.69,126.08,361.23,241.43,195.37,234.31,96.68,96.81,249.2133,607.56,78.27,55.44,1944.33,165.12,147.33,28.585,65.6,483.95,102.69,503.84,91,229.08,173.16,1779.51,31.8,116.31,51.46,280.07,426.44,534.16,88.69,160.47,33.51,227.53,80.91,255.45,77.95,277.43,425.47,478.68,86.83,87.32,130.39,29.5081,374.85,50.25,231.13,328.68,215.8,318.12,68.055,235.02,525.38,194,63.99,143.2,50.6,56.51,111.29,101.66,91.22,282.61,45.59,183.5,139.86,109.75,354.37,372.07,259.01,6.26,114.99,194.07,164.27,169.25,232.89,165.03,165.71,29.5081,131.66,31.18,80.11,127.74,31.83,89.75,146.13
02/01/2021,134.14,239.65,3342.88,1901.35,839.81,132.37,262.01,466.74,45.4,350.52,136.98,470,50.15,56.69,161.58,87.66,539.04,172.46,128.42,373.58,240.43,195.56,241.85,101.21,98.58,248.7033,599.02,80.43,55.25,1990.46,166.35,151.88,29.0167,65.1,501.45,106.5,508.08,91.42,231.77,157.48,1896.79,31.92,117.75,52.87,292.62,443.38,554.39,91.27,171.53,33.25,236.69,81.18,263.57,78.84,286.32,436.54,492.42,88.25,89.3,134.4,29.8773,382.62,48.83,234.87,333.47,215.01,325.49,71.125,241.89,543.05,199.1,63.94,145.87,50.4,58.47,112.41,100.86,91.18,278.46,46.42,185.94,145.95,110.86,367.94,381.93,266.37,6.26,118.25,198.71,162.86,185.79,230.14,171.63,173.96,29.8773,138.16,31.88,80.09,132.74,31.15,90.92,146.79
02/02/2021,134.99,239.51,3380,1927.51,872.79,135.5675,267.08,476.88,45.83,355.58,138.38,484.93,51.18,58,164.78,88.86,548.16,174.75,131.89,384.11,240.49,200.12,249.1,103.59,101.65,252.6133,616.7,81.62,56.16,2065.53,168.38,151.87,29.88,65.13,516.07,110.02,499.98,93.98,217.33,158.58,1909.99,31.99,122.1,52.86,298.78,440.25,553.5,95.42,177.21,33.16,257.76,82.11,269.76,80.05,294.61,444.97,506.65,90.44,90.53,135.72,30.424,394.63,48.44,248.79,343.92,219.64,331.22,71.96,250.52,557.77,204.57,64.2,148.97,50.06,57.33,116.275,104.02,91.89,277.72,46.47,188.7,150.09,113.96,375.12,391.84,276.33,6.2,123.37,202.46,166.05,185.49,239.84,175.09,182,30.424,141.44,30.51,80.48,134.1,32.01,93.05,147.73
02/03/2021,133.94,243,3312.53,2070.07,854.69,135.305,266.65,465.19,45.77,355.21,138.02,481.92,50.47,57.68,162.3,87.89,539.45,168.58,129.37,380.15,237.08,199.14,251.9,99.87,101.02,248.4666,609.26,79.11,55.28,2027.3,166.83,147.58,29.7733,64.52,504.33,110.2,491.18,92.77,211,165.86,1870.52,31.92,123.35,51.11,286.3,420.2,542.91,95.5,174.1,33.01,258.63,81.28,265.21,79.34,292.85,442.48,485.36,90.41,89.95,134.82,30.1613,391.69,48.9,243.99,332.39,218.12,331.61,69.935,251.28,546.18,197.75,63.18,140.82,50,58.04,117.69,104.94,95.67,263.25,47,186.87,138.12,112.1,370.07,380.47,276.25,6.18,122.93,199.15,163.11,179.46,236.83,171.29,193.11,30.1613,140.99,30.28,79.74,120.03,31.86,90.97,147.17
02/04/2021,137.39,242.01,3331,2062.37,849.99,136.6425,266.49,470.63,47.25,355.85,139.68,489.38,51.45,58.79,147.97,87.84,552.16,172,130.6,392.73,237.22,200.59,270.43,103.24,103.64,252.35,619.79,81.25,56,2082.94,170.56,150.52,29.4733,65.83,519.53,112.24,498.84,92.68,213.71,173.31,1893.35,32.3,125.45,50.3,294.23,428.64,555.44,94.63,181.45,32.92,264.19,82.21,270.09,74.69,300.49,451.84,494,91.47,91.58,137.1,31.0062,403.25,49.27,241,338.59,224.01,338.26,71.87,258.43,615.16,204.36,63.59,138.63,50.36,61.12,118.75,106.14,97.1,267.39,47.12,188.39,150.63,114.33,377.41,389.98,283.62,6.12,122.28,199.31,165.42,179.1,246.01,172.26,197.26,31.0062,149.98,30.42,80.09,120.57,32.79,90.91,157.53
02/05/2021,136.76,242.2,3352.15,2098,852.23,135.91,268.1,466.01,48.08,355.17,140.96,492.12,51.11,58.18,145.84,87.9,550.79,169.93,125.28,389.38,236.32,202.92,269.44,100.71,106.48,254.0833,617.65,81.1,56.21,2096.42,167.28,148.76,29.5167,68.46,509.76,112.22,498.98,101.61,215.26,176.24,1918.13,32.53,129.48,50.05,288.03,428.91,552.81,96.64,181.99,33.8,263.95,82.19,272.92,74.5,305.86,448.29,502.64,91.1,91.63,135.8,31.0133,411.03,49.81,243.8,334.08,223.53,344.98,72.72,270.13,620.45,209.45,63.44,141.22,49.73,62.23,118.72,105.645,96.58,265.09,47.3,187.43,159.82,119.39,379.48,419.59,282.94,6.105,124.02,199.52,190.61,178.95,250.37,170.24,196.16,31.0133,150.97,31.42,79.82,118.26,34.92,90.24,148.3
